anime_id,japanese_title,aired,image_url
2753,うしろの正面だあれ,"Mar 9, 1991",https://cdn.myanimelist.net/images/anime/1693/133896.jpg
1695,レ・ミゼラブル 少女コゼット,"Jan 7, 2007 to Dec 30, 2007",https://cdn.myanimelist.net/images/anime/1/1695.jpg
779,名探偵コナン 時計じかけの摩天楼,"Apr 19, 1997",https://cdn.myanimelist.net/images/anime/3/77131.jpg
1366,名探偵コナン 迷宮の十字路(クロスロード),"Apr 19, 2003",https://cdn.myanimelist.net/images/anime/10/20984.jpg
15195,ヘタリア The Beautiful World,"Jan 25, 2013 to Jun 21, 2013",https://cdn.myanimelist.net/images/anime/12/46073.jpg
400,星方武侠アウトロースター,"Jan 9, 1998 to Jun 26, 1998",https://cdn.myanimelist.net/images/anime/7/28848.jpg
597,猫の恩返し,"Jul 20, 2002",https://cdn.myanimelist.net/images/anime/1/597.jpg
18245,ホワイトアルバム2,"Oct 6, 2013 to Dec 29, 2013",https://cdn.myanimelist.net/images/anime/2/53561.jpg
30311,黒子のバスケ3期 NG集,"Apr 24, 2015 to Dec 24, 2015",https://cdn.myanimelist.net/images/anime/13/72551.jpg
187,頭文字〈イニシャル〉D THIRD STAGE,"Jan 13, 2001",https://cdn.myanimelist.net/images/anime/13/40397.jpg
28907,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,"Jul 4, 2015 to Sep 19, 2015",https://cdn.myanimelist.net/images/anime/8/76222.jpg
10521,ワーキング’！！,"Oct 1, 2011 to Dec 24, 2011",https://cdn.myanimelist.net/images/anime/3/75263.jpg
31637,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール,"Jan 9, 2016 to Mar 26, 2016",https://cdn.myanimelist.net/images/anime/8/77382.jpg
